,train_loss,test_loss
513,-0.050050211236194686,-0.12463588519766533
514,-0.04990911239519887,-0.12463127370030161
515,-0.04987761257521832,-0.12462453381953922
516,-0.04979484089491451,-0.1246075604994056
517,-0.04974000017772621,-0.12457836509884643
518,-0.049653312071163865,-0.12452152221292709
519,-0.049529795941650766,-0.12446738817860602
520,-0.04947568261195604,-0.12441098601854196
521,-0.049387994795488735,-0.1243952058830409
522,-0.04932245109089491,-0.12435880837704187
523,-0.04916578687417443,-0.12436406483907185
524,-0.04902744708918874,-0.12434860718590393
525,-0.048934757140006974,-0.12430889886128478
526,-0.04883332062495414,-0.12427870376549291
527,-0.04877316603755412,-0.12422986919084625
528,-0.048726781647877374,-0.12419167653319281
529,-0.04864101083785866,-0.12421624968697714
530,-0.048464158930799146,-0.12419679325287844
531,-0.04838125467247927,-0.1242193885150196
532,-0.048318093788985106,-0.12419816917749978
533,-0.04826666068512879,-0.12418725852522895
534,-0.04818403233240992,-0.12415880483403598
535,-0.04815671051153042,-0.12414756095002091
536,-0.048079539356608206,-0.12412097765636007
537,-0.047985018397528806,-0.12410526201732565
538,-0.047943879797460925,-0.12410562749730318
539,-0.047846524535389304,-0.12409928534475168
540,-0.04781431882705291,-0.124099113354174
541,-0.047687434499293684,-0.12407177760173586
542,-0.04759641789966611,-0.12407602361912205
543,-0.04755939280128605,-0.12410095150347283
544,-0.04752260419342115,-0.12405627695092353
545,-0.04746321999179019,-0.1240148702193499
546,-0.04730593230007522,-0.12401635363808229
547,-0.047262891026317234,-0.12400483026937852
548,-0.047202546529867176,-0.12395073923270188
549,-0.047113239111690026,-0.12395252363494519
550,-0.047070935974994496,-0.12392207055328681
551,-0.04700949502251963,-0.12390890252468409
552,-0.0468434930136402,-0.1239013994357333
553,-0.04671286425272437,-0.12384721165435673
554,-0.046650602749825715,-0.1238236811934495
555,-0.0465251051164508,-0.12383132402474463
556,-0.04647998559271116,-0.12382131632300657
557,-0.046342896340904084,-0.12385548870090701
558,-0.0462805237591271,-0.12383304393052132
559,-0.046250116811981726,-0.12381582337393228
560,-0.04617550405445072,-0.1238037410358511
561,-0.04606875008599655,-0.12380318206647367
562,-0.04596468350976003,-0.12376934292031745
563,-0.04585599103571953,-0.12373720218111571
564,-0.04570737824608315,-0.12373382686602898
565,-0.045624104919232036,-0.12374105047029103
566,-0.04555972575126587,-0.12370066493277232
567,-0.04548055517653372,-0.12367955308936356
568,-0.04543169838601673,-0.12365298054511381
569,-0.045415523868056064,-0.12366539611493924
570,-0.04530939337459639,-0.12359309557585198
571,-0.0452710998270896,-0.12360146936710219
572,-0.045210468675469656,-0.12358207742947011
573,-0.04509977319842959,-0.1235623952577382
574,-0.04501575815132641,-0.12353444678886712
575,-0.04493530479470904,-0.12349468471719245
576,-0.04489365021533536,-0.12346952034579738
577,-0.04476476288457658,-0.12346388765437874
578,-0.04466328337124826,-0.1234307364705332
579,-0.044589974894740224,-0.12341747169723054
580,-0.04452579280220335,-0.12336720745090701
581,-0.04446956897382036,-0.12334588061927615
582,-0.044349621701172307,-0.12330502210766886
583,-0.04423307845866662,-0.12329118761557767
584,-0.044149837380522125,-0.12328559792180345
585,-0.04408344445998753,-0.12327733162466427
586,-0.04399540549093711,-0.123258229921132
587,-0.04397326496225325,-0.12327770785405293
588,-0.04385200624220298,-0.12324353547615248
589,-0.04373739433890438,-0.12317009549948815
590,-0.043697481189687755,-0.12317165416409827
591,-0.04364820516598481,-0.12314205028591714
592,-0.043607525214188744,-0.12311618720280028
593,-0.04354569011085529,-0.12312921548905864
594,-0.04350317198278234,-0.12312357204822891
595,-0.04345637194310927,-0.12312668937744915
596,-0.04332666406192669,-0.12312426001053958
597,-0.04325493218885301,-0.12314256625765015
598,-0.04319301825534784,-0.1231621516846821
599,-0.043116423993955016,-0.12312779656679289
600,-0.043045337095013576,-0.12315086480302263
601,-0.04299661288251266,-0.12310923233381582
602,-0.04294859455836758,-0.12313168785361263
603,-0.04284065813733764,-0.12313074190543545
604,-0.04278901720848316,-0.12313840623555279
605,-0.0427348680468922,-0.1231202934778421
606,-0.04267422256251376,-0.12313432145933317
607,-0.04264547821535371,-0.12316537650801339
608,-0.04255320749935789,-0.12318930469713148
609,-0.042499624481727456,-0.12318616586908902
610,-0.04240670162522015,-0.12319217478989632
611,-0.042322575499238645,-0.12311595071575598
612,-0.04221167936357966,-0.1230373080241172
613,-0.042091187446108826,-0.12298109935345303
614,-0.0420208780993157,-0.12297914296063205
615,-0.041956549096004256,-0.12296357781335307
616,-0.04192003281055075,-0.12297064017644857
617,-0.041823501682092534,-0.12294475559450951
618,-0.04176037663049461,-0.12293151232002907
619,-0.04172521837390842,-0.12293686552675898
620,-0.04168500781995303,-0.12295888032070051
621,-0.04166239431023886,-0.12294834589781833
622,-0.04160921977622551,-0.12289773767033947
623,-0.04156789126710758,-0.1228885039262009
624,-0.041511316286141485,-0.12289442685171935
625,-0.041471381637787116,-0.12286355454302791
626,-0.04144729902032729,-0.12287383098004359
627,-0.04138320292434138,-0.12285800784689811
628,-0.0413417597531555,-0.1228481398875044
629,-0.04127044711326778,-0.12287406746708789
630,-0.041209568721563804,-0.12285762086809836
631,-0.04118684054978168,-0.12284153974908639
632,-0.04116105591725068,-0.12283032811330465
633,-0.04109395352517062,-0.12284047555738706
634,-0.04102190633141007,-0.12285799709748702
635,-0.04099549464069494,-0.12287114362726752
636,-0.040902105969536584,-0.12282919942513869
637,-0.04078200103654509,-0.12278047234460307
638,-0.04069355716706722,-0.12277305525094113
639,-0.04057737582671351,-0.12276850825004403
640,-0.04050139070755669,-0.12273077781706807
641,-0.040473162339702426,-0.12273012210299071
642,-0.040442511735662656,-0.12272286625049533
643,-0.04036785956304579,-0.12273277720753346
644,-0.040328942540544505,-0.1227177495308097
645,-0.040279910173735965,-0.12269911005195491
646,-0.040248919166681954,-0.12268064256367779
647,-0.040164796623890074,-0.12265129667136315
648,-0.04004224078919608,-0.12265737008863706
649,-0.039967291211840464,-0.12263876285801559
650,-0.03988886235736039,-0.1226130932642986
651,-0.03981806927996808,-0.12259151919621235
652,-0.03977797338808065,-0.12257629803008872
653,-0.039742202406068836,-0.12260513870008145
654,-0.039688042494909,-0.12260134415796164
655,-0.03964516604787371,-0.12259630268415375
656,-0.039569499832593384,-0.1226052354447814
657,-0.039499552387952226,-0.12260736382818004
658,-0.039445546553946206,-0.1226319907290199
659,-0.03941238055079071,-0.12265184489132948
660,-0.03935746100343069,-0.1226473731363101
661,-0.03932419467096573,-0.1226481148456763
662,-0.039263137119780585,-0.12259369057725542
663,-0.03921724721027189,-0.12256936465992647
664,-0.039192985433330885,-0.12255952894876607
665,-0.03913823071269355,-0.12254490974966427
666,-0.03905663431858626,-0.12252273371455619
667,-0.03899387116914031,-0.12251027514708634
668,-0.03897226453571036,-0.12251832645600344
669,-0.03893871154807551,-0.12248702417086782
670,-0.03890180827814266,-0.12248345536638121
671,-0.0388544026794232,-0.12245615186217639
672,-0.03880381520831804,-0.12243665243043325
673,-0.03870256860231526,-0.12243589997165595
674,-0.03867241606163316,-0.1224402964807976
675,-0.03858684949342298,-0.12238593670884335
676,-0.03855384115061092,-0.12237314490962926
677,-0.03853060774909187,-0.12236724348293303
678,-0.03848719382361305,-0.12237061879801978
679,-0.03845185282435606,-0.12236495385836782
680,-0.038442407536508405,-0.12235767650705023
681,-0.038367952439320833,-0.12233959599757287
682,-0.038331532899987156,-0.12232589049841494
683,-0.03819278104819476,-0.12232188096807305
684,-0.038179673740551846,-0.1223134319309451
685,-0.03812646695783188,-0.12231043284524701
686,-0.03806352823209437,-0.1223005648858533
687,-0.038035149370275925,-0.12231170127575731
688,-0.03799187877238203,-0.12226384489752114
689,-0.037959067504999264,-0.12225978162012373
690,-0.037908057217518526,-0.12224588263156591
691,-0.03776676130109342,-0.12225108534654038
692,-0.03763460968458758,-0.12225273000643933
693,-0.037536190215197766,-0.12222347010941352
694,-0.0374650531516016,-0.12224677483268756
695,-0.03741031276372275,-0.12222171795540353
696,-0.03737670961143318,-0.1222244160575907
697,-0.03732228812743084,-0.1222491504525416
698,-0.03728814391350811,-0.1222082704421121
699,-0.03726173938917223,-0.12221415036998613
700,-0.03720698466853489,-0.12222788811737738
701,-0.037163112094784255,-0.12223430551580662
702,-0.037129770515337196,-0.12223027448664252
703,-0.03704398537255999,-0.1221971770498525
704,-0.03700828963753027,-0.12218165490021794
705,-0.03696198766121487,-0.12220282049068223
706,-0.03694066768295479,-0.12219573662876453
707,-0.0368418253971894,-0.12219089939376761
708,-0.036776242277509724,-0.12219267304659981
709,-0.03666324280954172,-0.12220706650806842
710,-0.0366034537074833,-0.12219179159488927
711,-0.036550418917865264,-0.12218394452478315
712,-0.03652202930647795,-0.1221954356452536
713,-0.03647230538407206,-0.12217659192758784
714,-0.036414684111735894,-0.12216384312601819
715,-0.03634314931409151,-0.12213674386062434
716,-0.036301265410581936,-0.12213070269158374
717,-0.03626129851352095,-0.12211935131345765
718,-0.03618131455474426,-0.12212762836000793
719,-0.03613306332327365,-0.1221232748485107
720,-0.03604086068788068,-0.1220980674794712
721,-0.03601019933427203,-0.12210053984402519
722,-0.03595268914081419,-0.12210005612052549
723,-0.03588867545818963,-0.12211207396214006
724,-0.03583941376724518,-0.12210167928160223
725,-0.03579568093788985,-0.12206718442136866
726,-0.03576192370844647,-0.1220693235541784
727,-0.03568385317292874,-0.12204451391334976
728,-0.03566128982786931,-0.12203457070807833
729,-0.03559329522157298,-0.12205067332591252
730,-0.03549274375435716,-0.12204004215833039
731,-0.035393539566439786,-0.12204983487184638
732,-0.03535416031247707,-0.12205394114688821
733,-0.03530219331336684,-0.12204654555204848
734,-0.03523306641914948,-0.12203486094217815
735,-0.03515339061468042,-0.1220551988279874
736,-0.0351073609607764,-0.12202613242036148
737,-0.035066673842601086,-0.12202320858054112
738,-0.03503886112474316,-0.12202635815799467
739,-0.03500554104443385,-0.1220226496111637
740,-0.034930670297249944,-0.1220256379474507
741,-0.0348739054072338,-0.12204851269428056
742,-0.03479094740106957,-0.12201353411054729
743,-0.03476468262112901,-0.12199762498211297
744,-0.03473494573044324,-0.12198545664874295
745,-0.034647759560523225,-0.12199350795766005
746,-0.034581302142575404,-0.12198698306511976
747,-0.03456268388929148,-0.12197857702563623
748,-0.03451532487203713,-0.12198394098177726
749,-0.034406625231617374,-0.12195391787656305
750,-0.034383051427084095,-0.12195115527790926
751,-0.03435101054547039,-0.12192439999367075
752,-0.03423750943095509,-0.12187616738604592
753,-0.03416552315141814,-0.12185231444280556
754,-0.03410735723425919,-0.12188021991403222
755,-0.03406932525959492,-0.12185587249788107
756,-0.03404351554473655,-0.12187287806624802
757,-0.03402220631604535,-0.12186256938099903
758,-0.03395890210496624,-0.12185837711066837
759,-0.033895515480525794,-0.12184930460769637
760,-0.03385717176836427,-0.1218514007428617
761,-0.033812116742037865,-0.12188987288520385
762,-0.033743050762044105,-0.12187450122732477
763,-0.03367036217734094,-0.12187632862721248
764,-0.033637687071163866,-0.12189474236843409
765,-0.0335516188564064,-0.12184603678672068
766,-0.03350650649904601,-0.12182633311616656
767,-0.033452722822796654,-0.12179072031717815
768,-0.03338304770056689,-0.12178404493288239
769,-0.03333052889025464,-0.12177087690427968
770,-0.0333012076495652,-0.12175357035240181
771,-0.03328188350792544,-0.12176344906120663
772,-0.033218468217968006,-0.12179624551448573
773,-0.03310814539264879,-0.12181626091796187
774,-0.033027451962326634,-0.12177071566311311
775,-0.03294435421176708,-0.12175552674522279
776,-0.03292061916370074,-0.12176450250349485
777,-0.03288567948168159,-0.12177671383450929
778,-0.03280447723843289,-0.12177230657595654
779,-0.03272169122537059,-0.12177449945582182
780,-0.03270540204534197,-0.12176143892133014
781,-0.03263235514167645,-0.1217479914080387
782,-0.03259831842344243,-0.12173554358997997
783,-0.03254088347696668,-0.1217406925578989
784,-0.032450906002329936,-0.12169597500770518
785,-0.03237555152454685,-0.12171129291852875
786,-0.03231200007338372,-0.12167619609127334
787,-0.032279622371945406,-0.12165197766805544
788,-0.03221551552639062,-0.12163742296542027
789,-0.032166612154408525,-0.12162245978516313
790,-0.032157353192421294,-0.12161993367355363
791,-0.03211228383333639,-0.12158550330978668
792,-0.032020339187596315,-0.12152909040031151
793,-0.03195345537008329,-0.12150319506896134
794,-0.031892218659416965,-0.12153642149868461
795,-0.03184523229388347,-0.12152916564618924
796,-0.03176659561440522,-0.12149063975679156
797,-0.03172695120441036,-0.12150783881455839
798,-0.031673300106177076,-0.12148143826088631
799,-0.03162663622770969,-0.12151355750126586
800,-0.03154070417415792,-0.12150614040760391
801,-0.031437282572053644,-0.12149536949767743
802,-0.03141519220802451,-0.12150166865258454
803,-0.031370782155830335,-0.12148780191226004
804,-0.0313386301953383,-0.12149318736722327
805,-0.03131392410288398,-0.12148826413693752
806,-0.031305994504247085,-0.12148004083744277
807,-0.031280539525161445,-0.12148904884394814
808,-0.031228117460969033,-0.1214712908168039
809,-0.03115837425813642,-0.12148668397350519
810,-0.031061187405977103,-0.12145253309442695
811,-0.031024782199401923,-0.12143362488029456
812,-0.03092056512920122,-0.12141445868029566
813,-0.030862191387044102,-0.12137862014367405
814,-0.030806462038829162,-0.1213941315438975
815,-0.03075462403454539,-0.12139824856835044
816,-0.030702180471215236,-0.12143129225808494
817,-0.030646555035499377,-0.12150825804159145
818,-0.03059864062385338,-0.12151082715084537
819,-0.030551192026858444,-0.12151374024125462
820,-0.030497630508365743,-0.12153391688589732
821,-0.030467800454749762,-0.12151082715084537
822,-0.03044438431055992,-0.12149705715522081
823,-0.030420728092665297,-0.1214932518636899
824,-0.030386376053744404,-0.12148508231125066
825,-0.030344234160581934,-0.12148434060188447
826,-0.03030928372899391,-0.121473569691958
827,-0.030275977981443093,-0.12147757922229989
828,-0.03020160171442724,-0.12147139831091494
829,-0.030175379932762165,-0.1214798903456873
830,-0.030149885538590666,-0.121483674138396
831,-0.03013303379779115,-0.12148014833155381
832,-0.030097183985607616,-0.12146327175612011
833,-0.030056738732731892,-0.12144394431495464
834,-0.030034969064174067,-0.12145751007176823
835,-0.029992988414544654,-0.12140935271002114
836,-0.02997189059404124,-0.12140694484193378
837,-0.029924008431101858,-0.12142312270564569
838,-0.02989269672857654,-0.12140550442084581
839,-0.02983951681977875,-0.12139480875679706
840,-0.029795604830942245,-0.12140940645707665
841,-0.02968789415085859,-0.12138639196790244
842,-0.02966307697952594,-0.12136174356824035
843,-0.029623674434830667,-0.1213504781854031
844,-0.029613390680611102,-0.12134153467536435
845,-0.02958119213865396,-0.121335106527524
846,-0.029544917718500038,-0.12134658689858335
847,-0.029530061814320833,-0.12134629666448353
848,-0.02944384310559918,-0.12133955678372116
849,-0.029398066066563623,-0.12134926350194832
850,-0.02933877323626807,-0.12134641490800568
851,-0.029300470730787224,-0.121332838401781
852,-0.02924748073103948,-0.12131186630071658
853,-0.029209068938275115,-0.12131994985786698
854,-0.02919327065522492,-0.12132719496095126
855,-0.029152936481227527,-0.12131628430868044
856,-0.029096510202630807,-0.12133047353133807
857,-0.02906681989341014,-0.1213240238846755
858,-0.029051132689238278,-0.1213146718970148
859,-0.029017997143194578,-0.12133414982993572
860,-0.028968842947938833,-0.12133015104900494
861,-0.02891387681911371,-0.1213215085224771
862,-0.028833532749779848,-0.12135618612269945
863,-0.028785904993303735,-0.12135909921310871
864,-0.028755632415769245,-0.12135670209443246
865,-0.028701768117753358,-0.12133984701782098
866,-0.028661002169406327,-0.12131825145091252
867,-0.02860874672353141,-0.1212869706645991
868,-0.028587043343981617,-0.12128044577205882
869,-0.02850735858153849,-0.1212841543188898
870,-0.028457777986717545,-0.12131686477688006
871,-0.028413321353058265,-0.12130323452359985
872,-0.0283472688355379,-0.12128583122702206
873,-0.028306818207877744,-0.121302836795389
874,-0.0282719107745652,-0.12130982391260677
875,-0.02824158444918636,-0.12129959047323552
876,-0.02820038493489488,-0.12130523391406525
877,-0.0281750911993423,-0.12129715035691485
878,-0.02814678220972151,-0.12130571763756494
879,-0.0280997331383696,-0.12132361540705354
880,-0.02803298906525189,-0.12132090655545527
881,-0.028010715958551955,-0.12133040903487144
882,-0.027904662503669186,-0.12137312719459976
883,-0.02786361885812633,-0.12136567785270452
884,-0.02782798403732021,-0.12135318703700136
885,-0.027814097385934176,-0.1213421581412084
886,-0.027777045413631945,-0.1213134142159156
887,-0.027749073243835767,-0.1212970213639816
888,-0.027650128837166103,-0.12134996221367009
889,-0.02761527873488754,-0.12138522028209206
890,-0.027582372512979746,-0.12141414694737364
891,-0.027560276774166177,-0.12142677750542115
892,-0.027530982407398912,-0.12142020961523643
893,-0.027460755473967122,-0.12139271262163173
894,-0.027414245672653555,-0.12134802731967131
895,-0.02733280335570008,-0.12129557019348253
896,-0.027320930456882477,-0.12130907145382948
897,-0.02730034324090042,-0.12133747139796694
898,-0.02723876791881467,-0.12133422507581344
899,-0.027207320055083657,-0.12134478099751783
900,-0.027189794674634917,-0.12135058567951414
901,-0.0271693507862378,-0.12134682338562765
902,-0.027131184441962646,-0.12133946003902123
903,-0.02707483161875321,-0.12133121524070425
904,-0.027008625024079035,-0.12133534301456829
905,-0.02697552530993157,-0.1213512628924137
906,-0.02693981882533298,-0.12134838205023776
907,-0.02691715515096408,-0.12134653315152782
908,-0.026903848976297058,-0.12135622912034387
909,-0.026878465661003888,-0.12134501748456213
910,-0.026861545839601528,-0.12135583139213302
911,-0.02681651589560248,-0.12134858628904874
912,-0.026717696900569642,-0.12133490228871302
913,-0.026700004901803406,-0.1213462214186058
914,-0.02664772258200631,-0.1213167035357135
915,-0.026629030873335107,-0.12131258651126056
916,-0.026613868606443093,-0.12131716576039098
917,-0.026580573608461142,-0.12129471024059418
918,-0.026539854241579217,-0.12129219487839578
919,-0.026485538461670764,-0.12131109234311707
920,-0.02646504620021373,-0.12131630580750265
921,-0.02644267455579915,-0.12132529231518581
922,-0.026408048402872055,-0.12131172655837223
923,-0.026386821587542197,-0.12131462889937038
924,-0.026366766475219235,-0.12131793971799049
925,-0.026336151703075697,-0.12133674043801185
926,-0.02626054640201897,-0.12133370910408044
927,-0.026212694696191384,-0.1212814132190582
928,-0.026187144762580723,-0.12125833423341735
929,-0.026125633937908198,-0.12127363064541873
930,-0.02610670932191146,-0.1213071365598307
931,-0.026085151061541426,-0.12130583588108709
932,-0.02605201014071329,-0.12129660213694853
933,-0.02602749574890383,-0.12131008189847327
934,-0.02598826878050011,-0.12133120449129314
935,-0.025963568062830227,-0.12130672808220874
936,-0.025947497457368643,-0.12131093110195051
937,-0.02591695972380201,-0.12131654229454694
938,-0.025882536021088646,-0.1213252815657747
939,-0.02582828653018823,-0.12129287209129536
940,-0.025791970903353636,-0.12128545499763341
941,-0.02572767594034362,-0.12127638249466141
942,-0.025714113567618515,-0.12127672647581675
943,-0.025690985870193365,-0.12129380729006142
944,-0.025676708651138365,-0.12130400848119936
945,-0.02562142182684193,-0.12133964277900999
946,-0.025613734093504623,-0.12133574074277914
947,-0.02559173151762127,-0.12133666519213411
948,-0.025568578737868754,-0.12133127973717088
949,-0.025529616925497173,-0.12131276925124934
950,-0.025514230709253686,-0.12130572838697605
951,-0.02545626903390328,-0.1213113825772169
952,-0.025444428383792288,-0.12131108159370597
953,-0.02542024722861782,-0.12127360914659652
954,-0.025401990877485875,-0.1212662780482234
955,-0.02537876643394089,-0.12125854922163944
956,-0.02536206339551075,-0.12126453664362452
957,-0.025328408286971638,-0.121283659845979
958,-0.025291184321567475,-0.12127101853852039
959,-0.02526905275085767,-0.12127753268164956
960,-0.025225486539819843,-0.12126696601053408
961,-0.025157554639341932,-0.12127110453380922
962,-0.025150244932509908,-0.12127541504766202
963,-0.025117292129137006,-0.12126152680851532
964,-0.025087422660435166,-0.12127067455736505
965,-0.02507102598471784,-0.12126045186740489
966,-0.025032076713509942,-0.12129784906863662
967,-0.024992013070329125,-0.12127193223846425
968,-0.024969270565788508,-0.12123543798776527
969,-0.02492464373062211,-0.12123277213381142
970,-0.02488789632943788,-0.12124790730464623
971,-0.02487339695262622,-0.12123380407727744
972,-0.02482677428083951,-0.12122775215882572
973,-0.024805611962922875,-0.12121396066437896
974,-0.024755298605823917,-0.12118066973818906
975,-0.024724183978727894,-0.12118047624878919
976,-0.02464386857491102,-0.12115508613976092
977,-0.02462520732335162,-0.12115282876342902
978,-0.024602085000710906,-0.12115598909029368
979,-0.024563519130792726,-0.12116032110296869
980,-0.024513676963129265,-0.12120639307896157
981,-0.024498491405504697,-0.12120050240167643
982,-0.024454697661925772,-0.12121032736342573
983,-0.024414130580602846,-0.12119706259012306
984,-0.024391741020240148,-0.12119974994289913
985,-0.024331333817971673,-0.12115087237060805
986,-0.02430226340055588,-0.12114327253695734
987,-0.02424890970706135,-0.12116949035064063
988,-0.02422288500082557,-0.12116293320986703
989,-0.024163382553937036,-0.12111613027391907
990,-0.024137128523565348,-0.12111126079068885
991,-0.024102645698223197,-0.12110216678889464
992,-0.024091666805216665,-0.12109240632361197
993,-0.02408206027383595,-0.1211010488501398
994,-0.024009523974691787,-0.12112060202893844
995,-0.023985122453355472,-0.12113089996477633
996,-0.023942065055244183,-0.1211275246496896
997,-0.023916049306982462,-0.12113618867503963
998,-0.02387053742397905,-0.12111522732338631
999,-0.023854049376926322,-0.12112370860874758
1000,-0.02382363347180689,-0.12113025500011007
1001,-0.023803259455607434,-0.12114507843802286
1002,-0.02376700295140163,-0.12113311434346381
1003,-0.023747359905885376,-0.1211247728004469
1004,-0.02371780217468078,-0.12110126383836188
1005,-0.023686035407073272,-0.12112898656959976
1006,-0.02367188718284472,-0.12114921696129799
1007,-0.023635387021744513,-0.12117836936421275
1008,-0.02358894350943898,-0.1211578379890036
1009,-0.023569196551423643,-0.12114260607346887
1010,-0.023523890701823584,-0.12115393595277277
1011,-0.02350429782096206,-0.12115441967627245
1012,-0.023488091054294783,-0.1211651045909101
1013,-0.02346081402328557,-0.12116088007234611
1014,-0.023436262007985067,-0.12114387450397918
1015,-0.02338881341099013,-0.12115366721749515
1016,-0.02334557864499248,-0.12114445497217881
